Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
1641530048459995,4 to 9 Years,BA,$62K-$122K,Khartoum,Sudan,12.8628,30.2176,Temporary,30988,2021-11-15,Both,Elizabeth Weaver,(782)657-7578x2314,Art Director,Art Curator,Internships.com,"An Art Curator is responsible for managing and preserving a collection of artworks. They curate exhibitions, acquire new pieces, and educate the public about the art.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Art history and knowledge Art curation and exhibition planning Collections management Art market trends Cultural awareness,"Curate and manage art collections, exhibitions, and galleries. Research and select artworks for display. Collaborate with artists, collectors, and institutions.",Watsco,"{""Sector"":""Industrials"",""Industry"":""Wholesalers: Diversified"",""City"":""Miami"",""State"":""Florida"",""Zip"":""33133"",""Website"":""www.watsco.com"",""Ticker"":""WSO"",""CEO"":""Albert H. Nahmad""}"
169447163551502,2 to 10 Years,M.Tech,$56K-$127K,Muscat,Oman,21.4735,55.9754,Part-Time,32337,2022-07-03,Both,Melissa Johnson,001-240-709-1897x4876,Landscape Architect,Urban Planner,Snagajob,"Develop and implement urban planning strategies, manage land use, and ensure sustainable city development.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Urban design and planning Zoning regulations GIS and mapping tools,"Plan and design urban spaces, parks, and recreational areas. Consider sustainability and community needs in design. Collaborate with city planners and architects.",Quanta Services,"{""Sector"":""Construction"",""Industry"":""Engineering & Construction"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77008"",""Website"":""www.quantaservices.com"",""Ticker"":""PWR"",""CEO"":""Earl C. ""Duke"" Austin""}"
598686814493886,5 to 9 Years,BBA,$59K-$84K,Kabul,Afghanistan,33.9391,67.71,Temporary,108018,2022-05-14,Male,Joshua Rogers,895.264.2345x411,UX Researcher,Usability Analyst,Snagajob,Evaluate and improve the usability of websites and applications through user testing and analysis.,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Usability evaluation User interface assessment Usability testing tools and techniques,Focus on usability testing of digital products and websites. Create test plans and scenarios. Gather and analyze usability data to identify areas for improvement.,Air Products & Chemicals,"{""Sector"":""Chemicals"",""Industry"":""Chemicals"",""City"":""Allentown"",""State"":""Pennsylvania"",""Zip"":""18106"",""Website"":""www.airproducts.com"",""Ticker"":""APD"",""CEO"":""Seifi Ghasemi""}"
2351981427388177,0 to 12 Years,M.Tech,$57K-$100K,Lusaka,Zambia,-13.1339,27.8493,Temporary,84850,2023-08-28,Male,Kenneth Mccoy,582.747.6371x118,Landscape Architect,Residential Landscape Designer,Indeed,Create aesthetically pleasing and functional landscape designs for residential properties.,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Landscape design Plant selection and care Hardscape design,"Specialize in designing residential outdoor spaces, including gardens and yards. Create landscape plans, select plants, and oversee installation. Enhance curb appeal and functionality.",Jacobs Solutions,"{""Sector"":""Engineering Services"",""Industry"":""Engineering & Construction"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75201"",""Website"":""www.jacobs.com"",""Ticker"":""J"",""CEO"":""Bob Pragada""}"
664332759923092,2 to 15 Years,M.Tech,$65K-$94K,Singapore,Singapore,1.3521,103.8198,Contract,56982,2022-05-16,Female,Christina Owen,779.372.2069,Event Coordinator,Event Planner,The Muse,"Plan and coordinate events, including selecting venues, managing budgets, arranging logistics, and ensuring a successful outcome.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Event planning and coordination Budget management Vendor negotiation Venue selection and management Timeline and logistics planning Marketing and promotion Risk management Client communication Creativity Problem-solving Attention to detail,"Plan and organize events, such as weddings, conferences, and parties. Coordinate logistics, vendors, and budgets. Ensure events run smoothly and meet client expectations.",Vonovia SE,"{""Sector"":""Real Estate"",""Industry"":""Real Estate"",""City"":""Bochum"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.vonovia.de"",""Ticker"":""VNA"",""CEO"":""Rolf Buch""}"
2764308277985892,5 to 15 Years,MCA,$62K-$93K,Tarawa,Kiribati,-3.3704,-168.734,Part-Time,35083,2022-03-17,Male,Dean Maldonado,+1-546-423-9854x7136,Legal Assistant,Legal Secretary,USAJOBS,"Provide administrative support to legal professionals, manage schedules, draft documents, and handle correspondence.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Legal administrative tasks Document management Calendar and docketing Transcription File organization Communication with clients and courts Knowledge of legal terminology Attention to detail Multitasking Computer skills (e.g., MS Office)","Provide administrative support to legal professionals, including scheduling appointments and managing calendars. Prepare legal correspondence and forms. Maintain legal databases and records.",Indiabulls Housing Finance,"{""Sector"":""Financial Services"",""Industry"":""Financial Services"",""City"":""Gurugram"",""State"":""HR"",""Zip"":""122 001"",""Website"":""www.indiabullshomeloans.com"",""Ticker"":""IBULHSGFIN"",""CEO"":""Sameer Gehlaut""}"
1406481974275798,2 to 8 Years,BBA,$56K-$85K,Canberra,Australia,-25.2744,133.7751,Part-Time,83870,2022-11-05,Male,Anthony Moore,001-918-475-1018,Market Research Analyst,Market Researcher,USAJOBS,"A Market Researcher gathers and analyzes market data to provide insights on consumer behavior, market trends, and competitor activities, aiding in informed business decisions.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Market research methodologies Data collection and analysis Industry knowledge,"Research market trends, competitors, and consumer behavior. Identify opportunities for product or service improvement. Analyze and interpret qualitative and quantitative data.",DISH Network,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Englewood"",""State"":""Colorado"",""Zip"":""80112"",""Website"":""www.dish.com"",""Ticker"":""DISH"",""CEO"":""Erik Carlson""}"
1597486566960931,4 to 9 Years,PhD,$64K-$114K,Palikir,"Micronesia, Fed. Sts.",7.4256,150.5508,Full-Time,109108,2023-07-22,Both,Robert Mooney,001-828-663-0479x460,QA Engineer,QA Manager,The Muse,"A QA Manager is responsible for leading and managing the quality assurance team. They ensure product quality, develop and implement QA processes, and maintain quality standards.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Quality assurance Process improvement Team leadership Problem-solving Quality control,"Lead and manage the QA team, including test planning, resource allocation, and test strategy development. Define quality standards and metrics. Oversee QA processes and continuous improvement efforts.",Yum China Holdings,"{""Sector"":""Restaurants"",""Industry"":""Food Services"",""City"":""Plano"",""State"":""Texas"",""Zip"":""75074"",""Website"":""ir.yumchina.com"",""Ticker"":""YUMC"",""CEO"":""Joey Wat""}"
3007551380545302,2 to 11 Years,B.Tech,$59K-$95K,Valletta,Malta,35.9375,14.3754,Full-Time,91121,2023-01-15,Male,Loretta Griffin,001-220-619-4162,Network Administrator,Network Security Analyst,SimplyHired,"Protect an organizations computer networks and systems from security threats, monitor network traffic, and respond to incidents.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Network security protocols Intrusion detection and prevention Security incident response Firewall administration Vulnerability assessment Security policies and procedures Log analysis Ethical hacking Problem-solving Communication skills Attention to detail,"Manage and secure computer networks, including firewalls and intrusion detection systems. Monitor network traffic for security threats. Implement security policies and procedures.",Jones Financial (Edward Jones),"{""Sector"":""Financial Services"",""Industry"":""Securities"",""City"":""Des Peres"",""State"":""Montana"",""Zip"":""63131"",""Website"":""www.edwardjones.com"",""Ticker"":"""",""CEO"":""Penny Pennington""}"
2954802246246230,2 to 8 Years,BCA,$63K-$125K,Tallinn,Estonia,58.5953,25.0136,Full-Time,124944,2022-10-29,Male,Daniel Taylor,(200)490-1950x3194,Customer Service Manager,Customer Experience Strategist,LinkedIn,"Customer Experience Strategists develop and execute strategies to enhance the overall customer experience. They analyze customer feedback, identify pain points, and work across departments to improve products, services, and customer interactions.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Customer experience strategy Customer journey mapping Feedback analysis User research Metrics and KPIs Communication skills,Develop and execute customer experience strategies to improve satisfaction and loyalty. Gather and analyze customer feedback. Collaborate with cross-functional teams to enhance the customer journey.,Western Union Company,"{""Sector"":""Financial Services/Remittances"",""Industry"":""Financial Services"",""City"":""Denver"",""State"":""CO"",""Zip"":""80202"",""Website"":""https://www.westernunion.com/"",""Ticker"":""WU"",""CEO"":""Hikmet Ersek""}"
2728348362241675,5 to 11 Years,B.Com,$55K-$90K,Podgorica,Montenegro,42.7087,19.3744,Full-Time,93158,2021-12-01,Female,Rebecca Hartman,314-521-2880,Database Administrator,Database Analyst,Idealist,"A Database Analyst examines and interprets data stored in databases. They generate reports, identify trends, and provide insights to support business decision-making.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Data analysis Database querying and reporting Data visualization SQL proficiency Data quality assurance,"Analyze and interpret database performance data, identifying areas for improvement. Troubleshoot database issues and optimize query performance. Generate reports and insights from database data.",Sinochem Group,"{""Sector"":""Chemicals and Energy"",""Industry"":""Chemicals"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.sinochem.com/"",""Ticker"":""N/A"",""CEO"":""Zhang Wei""}"
871104118206716,5 to 13 Years,B.Com,$64K-$106K,Asmara,Eritrea,15.1794,39.7823,Full-Time,12727,2022-09-14,Female,Joshua Mckay,377.801.7408,Registered Nurse,Staff Nurse,Idealist,"A Staff Nurse provides patient care, administers medications, and collaborates with healthcare teams to ensure the well-being of patients in clinical settings.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Nursing care Patient assessment Medical knowledge,"Provide direct patient care, including assessments, medication administration, and wound care. Monitor patient conditions and vital signs. Collaborate with healthcare teams to develop care plans.",Ping An Insurance,"{""Sector"":""Insurance"",""Industry"":""Insurance"",""City"":""Shenzhen"",""State"":""Guangdong"",""Zip"":""518000"",""Website"":""https://group.pingan.com/"",""Ticker"":""601318.SS"",""CEO"":""Ma Mingzhe""}"
1341921852212964,0 to 15 Years,B.Tech,$58K-$124K,Moroni,Comoros,-11.6455,43.3333,Full-Time,131452,2022-07-14,Male,Tiffany Coleman,(527)255-3855x19429,HR Coordinator,Training Coordinator,CareerBuilder,"Training Coordinators design and implement employee training programs. They assess training needs, develop training materials, and facilitate training sessions to enhance employees skills and knowledge.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Training program coordination Training material development Learning management systems,"Coordinate employee training programs, track training records, and assist with training logistics. Identify training needs and develop training materials. Facilitate training sessions or workshops.",HP,"{""Sector"":""Technology"",""Industry"":""Computers, Office Equipment"",""City"":""Palo Alto"",""State"":""California"",""Zip"":""94304"",""Website"":""www.hp.com"",""Ticker"":""HPQ"",""CEO"":""Enrique J. Lores""}"
